Date,KBP1424D,KBP1425D,KBP1437D,KBP1438D,KBP1440D,KBP1456D,KBP1457D,KBP1481D,KBP1482D,KBP1484D
2007-03-31,,,13900,0.0,,0.0,0.0,0,0,
2007-04-02,,,13900,0.0,,0.0,-85.0,-42,0,
2007-04-03,,,13900,0.0,,497.0,0.0,-17,0,
2007-04-04,,,14050,0.0,,0.0,-1037.0,-18,0,
2007-04-05,,,14050,0.0,,628.0,0.0,-52,0,
2007-04-06,,,0,0.0,,0.0,0.0,0,0,
2007-04-07,,,14050,0.0,,0.0,0.0,0,0,
2007-04-09,,,0,0.0,,0.0,0.0,0,0,
2007-04-10,,,14050,0.0,,0.0,-1310.0,-20,0,
2007-04-11,,,12700,0.0,,1709.0,0.0,-10,0,
2007-04-12,,,12700,0.0,,0.0,-1321.0,-20,0,
2007-04-13,,,12700,0.0,,0.0,-31.0,-33,0,
2007-04-14,,,12700,0.0,,0.0,0.0,0,0,
2007-04-16,,,12700,-680.0,,0.0,-13.0,-13,0,
2007-04-17,,,12700,0.0,,529.0,0.0,-15,0,
2007-04-18,,,11500,0.0,,158.0,0.0,-15,0,
2007-04-19,,,11500,0.0,,437.0,0.0,-20,0,
2007-04-20,,,11500,0.0,,0.0,-80.0,-20,0,
2007-04-21,,,11500,0.0,,0.0,0.0,0,0,
2007-04-23,,,11500,-453.0,,0.0,-249.0,-24,0,
2007-04-24,,,11500,0.0,,684.0,0.0,-25,0,
2007-04-25,,,13400,0.0,,0.0,-1120.0,-36,0,
2007-04-26,,,13400,0.0,,820.0,0.0,-31,0,
2007-04-27,,,0,0.0,,0.0,0.0,0,0,
2007-04-28,,,13400,0.0,,5.0,0.0,0,0,
2007-04-30,,,13400,0.0,,369.0,0.0,0,0,
2007-05-01,,,0,0.0,,0.0,0.0,0,0,
2007-05-02,,,13700,0.0,,0.0,-190.0,-42,0,
2007-05-03,,,13700,0.0,,163.0,0.0,-17,0,
2007-05-04,,,13700,0.0,,0.0,-840.0,-18,0,
2007-05-05,,,13700,0.0,,0.0,0.0,-52,0,
2007-05-07,,,13700,0.0,,0.0,-362.0,-49,0,
2007-05-08,,,13700,-846.0,,733.0,0.0,-18,0,
2007-05-09,,,12000,0.0,,495.0,0.0,-29,0,
2007-05-10,,,12000,0.0,,0.0,-1274.0,-20,0,
2007-05-11,,,12000,0.0,,263.0,0.0,-53,0,
2007-05-12,,,12000,0.0,,0.0,0.0,0,0,
2007-05-14,,,12000,0.0,,0.0,-922.0,-27,0,
2007-05-15,,,12000,0.0,,0.0,-130.0,-26,0,
2007-05-16,,,11050,0.0,,936.0,0.0,-23,0,
2007-05-17,,,11050,0.0,,214.0,0.0,-21,0,
2007-05-18,,,11050,0.0,,0.0,-404.0,-24,0,
2007-05-19,,,11050,0.0,,0.0,0.0,0,0,
2007-05-21,,,11050,-1743.0,,1729.0,0.0,-10,0,
2007-05-22,,,11050,0.0,,0.0,-374.0,-29,0,
2007-05-23,,,12000,-1756.0,,691.0,0.0,-19,0,
2007-05-24,,,12000,0.0,,126.0,0.0,-22,0,
2007-05-25,,,12000,0.0,,227.0,0.0,-60,0,
2007-05-26,,,12000,0.0,,0.0,0.0,0,0,
2007-05-28,,,12000,0.0,,0.0,-555.0,-20,0,
2007-05-29,,,12000,-844.0,,0.0,-221.0,-26,0,
2007-05-30,,,12400,0.0,,1099.0,0.0,-24,0,
2007-05-31,,,12400,650.0,,0.0,-124.0,-142,0,
2007-06-01,,,12400,0.0,,0.0,-364.0,-19,0,
2007-06-02,,,12400,0.0,,0.0,0.0,0,0,
2007-06-04,,,12400,0.0,,0.0,-16.0,-24,0,
2007-06-05,,,12400,0.0,,0.0,-1213.0,-24,0,
2007-06-06,,,11150,0.0,,472.0,0.0,-15,0,
2007-06-07,,,11150,0.0,,296.0,0.0,-26,0,
2007-06-08,,,11150,495.0,,-289.0,-289.0,-42,0,
2007-06-09,,,11150,0.0,,0.0,0.0,0,0,
2007-06-11,,,11150,0.0,,177.0,0.0,-30,0,
2007-06-12,,,11150,377.0,,0.0,-376.0,-28,0,
2007-06-13,,,11600,0.0,,519.0,0.0,-10,0,
2007-06-14,,,11600,0.0,,0.0,-246.0,-28,0,
2007-06-15,,,11600,409.0,,0.0,-438.0,-56,0,
2007-06-16,,,0,0.0,,0.0,0.0,0,0,
2007-06-18,,,11600,0.0,,0.0,-250.0,-16,0,
2007-06-19,,,11600,-1245.0,,443.0,0.0,-18,0,
2007-06-20,,,10700,-728.0,,0.0,-414.0,-36,0,
2007-06-21,,,10700,0.0,,820.0,0.0,-23,0,
2007-06-22,,,10700,0.0,,0.0,-787.0,-23,0,
2007-06-23,,,10700,0.0,,0.0,0.0,0,0,
2007-06-25,,,10700,0.0,,0.0,-193.0,-40,0,
2007-06-26,,,10700,0.0,,0.0,-78.0,-19,0,
2007-06-27,,,11850,-1388.0,,1000.0,0.0,-37,0,
2007-06-28,,,11850,0.0,,144.0,0.0,-20,0,
2007-06-29,,,11850,2042.0,,0.0,-1865.0,-108,0,
2007-06-30,,,11850,0.0,,0.0,0.0,0,0,
2007-07-02,,,11850,0.0,,1523.0,0.0,-56,0,
2007-07-03,,,11850,0.0,,0.0,-377.0,-26,0,
2007-07-04,,,12050,0.0,,229.0,0.0,-18,0,
2007-07-05,,,12050,0.0,,111.0,0.0,-35,0,
2007-07-06,,,12050,0.0,,0.0,-162.0,-22,0,
2007-07-07,,,12050,0.0,,0.0,0.0,0,0,
2007-07-09,,,12050,0.0,,0.0,0.0,-28,0,
2007-07-10,,,12050,0.0,,0.0,-220.0,-26,0,
2007-07-11,,,11350,0.0,,0.0,-282.0,-15,0,
2007-07-12,,,11350,0.0,,431.0,-333.0,-24,0,
2007-07-13,,,11350,0.0,,0.0,0.0,-45,0,
2007-07-14,,,11350,0.0,,0.0,0.0,-45,0,
2007-07-16,,,11350,-877.0,,205.0,0.0,-23,0,
2007-07-17,,,11350,0.0,,442.0,0.0,-23,0,
2007-07-18,,,12700,-1123.0,,0.0,-929.0,-11,0,
2007-07-19,,,12700,-541.0,,374.0,0.0,-14,0,
2007-07-20,,,12700,0.0,,0.0,-503.0,-202,0,
2007-07-21,,,12700,0.0,,0.0,0.0,0,0,
2007-07-23,,,12700,0.0,,258.0,0.0,-22,0,
2007-07-24,,,12700,0.0,,0.0,-356.0,-22,0,
2007-07-25,,,13000,-1216.0,,656.0,0.0,-23,0,
2007-07-26,,,13000,-494.0,,251.0,0.0,-36,0,
2007-07-27,,,13000,0.0,,1174.0,0.0,-25,0,
2007-07-28,,,13000,0.0,,0.0,0.0,-26,0,
2007-07-30,,,13000,0.0,,0.0,-861.0,-26,0,
2007-07-31,,,13000,261.0,,0.0,-594.0,-94,0,
2007-08-01,,,13175,0.0,,194.0,0.0,-47,0,
2007-08-02,,,13175,0.0,,520.0,0.0,-35,0,
2007-08-03,,,13175,0.0,,0.0,-349.0,-41,0,
2007-08-04,,,13175,0.0,,0.0,0.0,0,3,
2007-08-06,,,13175,0.0,,0.0,-660.0,-4,0,
2007-08-07,,,13175,0.0,,0.0,-370.0,-32,0,
2007-08-08,,,13125,0.0,,1129.0,0.0,-19,0,
2007-08-09,,,0,0.0,,0.0,0.0,0,0,
2007-08-10,,,13125,0.0,,0.0,-515.0,-57,0,
2007-08-11,,,13125,0.0,,0.0,0.0,0,0,
2007-08-13,,,13125,0.0,,0.0,-977.0,-21,0,
2007-08-14,,,13125,-267.0,,272.0,0.0,0,0,
2007-08-15,,,12375,0.0,,480.0,0.0,-11,0,
2007-08-16,,,12375,0.0,,0.0,-220.0,-22,0,
2007-08-17,,,12375,268.0,,0.0,-79.0,-21,0,
2007-08-18,,,12375,0.0,,0.0,0.0,-25,0,
2007-08-20,,,12375,0.0,,0.0,-37.0,-17,0,
2007-08-21,,,12375,-552.0,,67.0,0.0,-34,0,
2007-08-22,,,13200,-2592.0,,150.0,0.0,-85,0,
2007-08-23,,,13200,285.0,,59.0,0.0,-21,0,
2007-08-24,,,13200,0.0,,604.0,0.0,-60,0,
2007-08-25,,,13200,0.0,,0.0,0.0,0,0,
2007-08-27,,,13200,-330.0,,0.0,-1136.0,-28,0,
2007-08-28,,,13200,-1141.0,,222.0,0.0,-49,0,
2007-08-29,,,10300,0.0,,25.0,0.0,-37,0,
2007-08-30,,,10300,0.0,,406.0,0.0,-36,0,
2007-08-31,,,10300,0.0,,0.0,-335.0,-143,0,
2007-09-01,,,10300,0.0,,0.0,0.0,-140,0,
2007-09-03,,,10300,0.0,,0.0,-150.0,-52,0,
2007-09-04,,,10300,0.0,,0.0,-145.0,-27,0,
2007-09-05,,,12750,0.0,,0.0,-10.0,-45,0,
2007-09-06,,,12750,-575.0,,248.0,0.0,-30,0,
2007-09-07,,,12750,0.0,,40.0,0.0,-30,0,
2007-09-08,,,12750,0.0,,0.0,0.0,0,0,
2007-09-10,,,12750,0.0,,0.0,-138.0,-44,0,
2007-09-11,,,12750,0.0,,0.0,-145.0,-31,0,
2007-09-12,,,12050,0.0,,505.0,0.0,-33,0,
2007-09-13,,,12050,0.0,,0.0,-104.0,-40,0,
2007-09-14,,,12050,0.0,,272.0,0.0,-26,0,
2007-09-15,,,12050,0.0,,0.0,0.0,0,122,
2007-09-17,,,12050,0.0,,0.0,-991.0,0,38,
2007-09-18,,,12050,0.0,,0.0,-121.0,-42,0,
2007-09-19,,,13550,0.0,,0.0,-1425.0,-43,0,
2007-09-20,,,13550,-1048.0,,2891.0,0.0,0,0,
2007-09-21,,,13550,0.0,,26.0,0.0,-57,0,
2007-09-22,,,13550,0.0,,0.0,0.0,-58,0,
2007-09-24,,,0,0.0,,0.0,0.0,0,0,
2007-09-25,,,13550,-931.0,,329.0,0.0,-47,0,
2007-09-26,,,13700,-1497.0,,0.0,-374.0,-38,0,
2007-09-27,,,13700,0.0,,0.0,-345.0,-46,0,
2007-09-28,,,13700,0.0,,815.0,0.0,-61,0,
2007-09-29,,,13700,0.0,,0.0,0.0,-58,0,
2007-10-01,,,13700,0.0,,0.0,-618.0,0,86,
2007-10-02,,,13700,0.0,,289.0,0.0,-69,0,
2007-10-03,,,13600,0.0,,929.0,0.0,-38,0,
2007-10-04,,,13600,0.0,,0.0,-179.0,-40,0,
2007-10-05,,,13600,0.0,,0.0,-520.0,-46,0,
2007-10-06,,,13600,0.0,,0.0,0.0,-42,0,
2007-10-08,,,13600,0.0,,0.0,-986.0,-24,0,
2007-10-09,,,13600,0.0,,261.0,0.0,-27,0,
2007-10-10,,,12900,258.0,,210.0,0.0,-30,0,
2007-10-11,,,12900,0.0,,0.0,-25.0,-25,0,
2007-10-12,,,12900,0.0,,151.0,0.0,-62,0,
2007-10-13,,,12900,0.0,,0.0,0.0,-63,0,
2007-10-15,,,12900,0.0,,0.0,-842.0,-21,0,
2007-10-16,,,12900,0.0,,0.0,-829.0,-27,0,
2007-10-17,,,12300,0.0,,1035.0,0.0,-15,0,
2007-10-18,,,12300,0.0,,1027.0,0.0,-25,0,
2007-10-19,,,12300,0.0,,441.0,0.0,-23,0,
2007-10-20,,,12300,0.0,,0.0,0.0,-24,0,
2007-10-22,,,12300,0.0,,0.0,-563.0,-25,0,
2007-10-23,,,12300,-215.0,,0.0,-494.0,-14,0,
2007-10-24,,,12600,0.0,,0.0,-881.0,-12,0,
2007-10-25,,,12600,0.0,,1208.0,0.0,-19,0,
2007-10-26,,,12600,0.0,,1017.0,0.0,-40,0,
2007-10-27,,,12600,0.0,,0.0,0.0,-27,0,
2007-10-29,,,12600,0.0,,0.0,-40.0,-12,0,
2007-10-30,,,12600,0.0,,220.0,0.0,-19,0,
2007-10-31,,,13300,0.0,,0.0,-700.0,-86,0,
2007-11-01,,,13300,0.0,,0.0,-345.0,-12,0,
2007-11-02,,,13300,0.0,,826.0,0.0,-24,0,
2007-11-03,,,13300,0.0,,0.0,0.0,-25,0,
2007-11-05,,,13300,0.0,,0.0,-1472.0,0,0,
2007-11-06,,,13300,0.0,,0.0,-207.0,-14,0,
2007-11-07,,,12100,0.0,,1293.0,0.0,-10,0,
2007-11-08,,,12100,0.0,,0.0,-413.0,-7,0,
2007-11-09,,,12100,0.0,,294.0,0.0,-21,0,
2007-11-10,,,12100,0.0,,0.0,0.0,-21,0,
2007-11-12,,,12100,0.0,,0.0,-598.0,-21,0,
2007-11-13,,,12100,0.0,,0.0,-263.0,-33,0,
2007-11-14,,,11800,430.0,,306.0,0.0,-14,0,
2007-11-15,,,11800,0.0,,0.0,-263.0,-12,0,
2007-11-16,,,11800,220.0,,326.0,0.0,-18,0,
2007-11-17,,,11800,0.0,,0.0,0.0,-14,0,
2007-11-19,,,11800,0.0,,0.0,-68.0,-7,0,
2007-11-20,,,11800,0.0,,88.0,0.0,-11,0,
2007-11-21,,,13400,-1234.0,,1.0,0.0,-17,0,
2007-11-22,,,13400,0.0,,0.0,-170.0,-28,0,
2007-11-23,,,13400,0.0,,1365.0,0.0,-13,0,
2007-11-24,,,13400,0.0,,0.0,0.0,-13,0,
2007-11-26,,,13400,0.0,,0.0,-330.0,-20,0,
2007-11-27,,,13400,0.0,,0.0,-1173.0,-30,0,
2007-11-28,,,12600,0.0,,0.0,-591.0,-27,0,
2007-11-29,,,12600,0.0,,1913.0,0.0,-3,0,
2007-11-30,,,12600,0.0,,0.0,-1034.0,-115,0,
2007-12-01,,,12600,0.0,,0.0,0.0,-109,0,
2007-12-03,,,12600,0.0,,0.0,-514.0,-17,0,
2007-12-04,,,12600,0.0,,0.0,-91.0,0,10,
2007-12-05,,,12000,0.0,,39.0,0.0,-25,0,
2007-12-06,,,12000,0.0,,1007.0,0.0,0,6,
2007-12-07,,,12000,0.0,,0.0,-1117.0,-28,0,
2007-12-08,,,12000,0.0,,0.0,0.0,-28,0,
2007-12-10,,,12000,-440.0,,0.0,0.0,0,0,
2007-12-11,,,12000,0.0,,0.0,-349.0,-7,0,
2007-12-12,,,12000,0.0,,0.0,-554.0,-17,0,
2007-12-13,,,12000,0.0,,847.0,0.0,-15,0,
2007-12-14,,,12000,527.0,,603.0,0.0,-10,0,
2007-12-15,,,12000,0.0,,0.0,0.0,-10,0,
2007-12-17,,,0,0.0,,0.0,0.0,0,0,
2007-12-18,,,12000,0.0,,0.0,-619.0,-4,0,
2007-12-19,,,12625,0.0,,0.0,-480.0,-14,0,
2007-12-20,,,12625,0.0,,14.0,0.0,-51,0,
2007-12-21,,,12625,-2194.0,,819.0,0.0,-17,0,
2007-12-22,,,12625,0.0,,0.0,0.0,-21,0,
2007-12-24,,,12625,0.0,,0.0,-350.0,-16,0,
2007-12-25,,,0,0.0,,0.0,0.0,0,0,
2007-12-26,,,0,0.0,,0.0,0.0,0,0,
2007-12-27,,,10850,0.0,,570.0,0.0,-8,0,
2007-12-28,,,10850,0.0,,0.0,-109.0,-13,0,
2007-12-29,,,10850,0.0,,0.0,0.0,-13,0,
2007-12-31,,,10850,0.0,,0.0,-966.0,-151,0,
2008-01-01,,,0,0.0,,0.0,0.0,0,0,
2008-01-02,,,11500,0.0,,992.0,0.0,-27,0,
2008-01-03,,,11500,0.0,,347.0,0.0,-32,0,
2008-01-04,,,11500,0.0,,0.0,-897.0,-11,0,
2008-01-05,,,11500,0.0,,0.0,0.0,-12,0,
2008-01-07,,,11500,0.0,,0.0,-896.0,-22,0,
2008-01-08,,,11500,0.0,,1347.0,0.0,-21,0,
2008-01-09,,,11300,0.0,,658.0,0.0,-20,0,
2008-01-10,,,11300,0.0,,0.0,-552.0,-22,0,
2008-01-11,,,11300,0.0,,0.0,-367.0,-35,0,
2008-01-12,,,11300,0.0,,0.0,0.0,-35,0,
2008-01-14,,,11300,0.0,,120.0,0.0,-58,0,
2008-01-15,,,11300,0.0,,0.0,-427.0,-22,0,
2008-01-16,,,10975,0.0,,1568.0,0.0,-28,0,
2008-01-17,,,10975,0.0,,205.0,0.0,-20,0,
2008-01-18,,,10975,0.0,,0.0,-406.0,-19,0,
2008-01-19,,,10975,0.0,,0.0,0.0,-19,0,
2008-01-21,,,10975,-123.0,,0.0,-1089.0,-22,0,
2008-01-22,,,10975,-290.0,,0.0,-634.0,-35,0,
2008-01-23,,,11800,-1974.0,,505.0,0.0,-14,0,
2008-01-24,,,11800,0.0,,0.0,-508.0,-12,0,
2008-01-25,,,11800,0.0,,1093.0,0.0,-34,0,
2008-01-26,,,11800,0.0,,0.0,0.0,-34,0,
2008-01-28,,,11800,0.0,,0.0,-642.0,-11,0,
2008-01-29,,,11800,0.0,,747.0,0.0,-16,0,
2008-01-30,,,11400,0.0,,690.0,0.0,-22,0,
2008-01-31,,,11400,0.0,,0.0,-1147.0,-151,0,
2008-02-01,,,11400,0.0,,807.0,0.0,-34,0,
2008-02-02,,,11400,0.0,,0.0,0.0,-23,0,
2008-02-04,,,11400,0.0,,0.0,-1066.0,-26,0,
2008-02-05,,,11400,0.0,,0.0,-1037.0,-21,0,
2008-02-06,,,11100,0.0,,1614.0,0.0,-11,0,
2008-02-07,,,11100,0.0,,0.0,-349.0,-29,0,
2008-02-08,,,11100,0.0,,0.0,-218.0,-25,0,
2008-02-09,,,11100,0.0,,0.0,0.0,-22,0,
2008-02-11,,,11100,0.0,,0.0,-1095.0,0,7,
2008-02-12,,,11100,0.0,,0.0,-50.0,-14,0,
2008-02-13,,,11300,0.0,,1005.0,0.0,-44,0,
2008-02-14,,,11300,0.0,,126.0,0.0,-21,0,
2008-02-15,,,11300,0.0,,55.0,0.0,-21,0,
2008-02-16,,,11300,0.0,,0.0,0.0,-23,0,
2008-02-18,,,11300,0.0,,0.0,-568.0,-22,0,
2008-02-19,,,11300,0.0,,336.0,0.0,-23,0,
2008-02-20,,,11850,-935.0,,1492.0,0.0,-36,0,
2008-02-21,,,11850,0.0,,1151.0,0.0,-30,0,
2008-02-22,,,11850,0.0,,0.0,-1150.0,-41,0,
2008-02-23,,,11850,0.0,,0.0,0.0,-42,0,
2008-02-25,,,11850,0.0,,0.0,-94.0,-15,0,
2008-02-26,,,11850,0.0,,63.0,0.0,-26,0,
2008-02-27,,,10850,0.0,,810.0,0.0,-12,0,
2008-02-28,,,10850,0.0,,0.0,-730.0,0,16,
2008-02-29,,,10850,0.0,,407.0,0.0,-99,0,
2008-03-01,,,10850,0.0,,0.0,0.0,-94,0,
2008-03-03,,,10850,0.0,,0.0,-1057.0,-30,0,
2008-03-04,,,10850,0.0,,0.0,-33.0,-22,0,
2008-03-05,,,11300,0.0,,578.0,0.0,-53,0,
2008-03-06,,,11300,0.0,,0.0,-389.0,-22,0,
2008-03-07,,,11300,0.0,,356.0,0.0,-20,0,
2008-03-08,,,11300,0.0,,0.0,0.0,-20,0,
2008-03-10,,,11300,0.0,,578.0,-236.0,-35,0,
2008-03-11,,,11300,0.0,,578.0,-116.0,0,0,
2008-03-12,,,10750,0.0,,578.0,0.0,-23,0,
2008-03-13,,,10750,0.0,,578.0,0.0,-137,0,
2008-03-14,,,10750,0.0,,578.0,-53.0,-11,0,
2008-03-15,,,10750,0.0,,578.0,0.0,0,138,
2008-03-17,,,10750,0.0,,0.0,-612.0,0,7,
2008-03-18,,,10750,0.0,,0.0,-54.0,-13,0,
2008-03-19,,,10900,0.0,,0.0,-420.0,-18,0,
2008-03-20,,,10900,0.0,,0.0,-113.0,-20,0,
2008-03-21,,,0,0.0,,0.0,0.0,0,0,
2008-03-22,,,10900,0.0,,0.0,0.0,-22,0,
2008-03-24,,,0,0.0,,0.0,0.0,0,0,
2008-03-25,,,10900,0.0,,0.0,-995.0,-10,0,
2008-03-26,,,10900,-1110.0,,989.0,0.0,-34,0,
2008-03-27,,,10900,-837.0,,45.0,0.0,-21,0,
2008-03-28,,,10900,0.0,,0.0,-64.0,-57,0,
2008-03-29,,,10900,0.0,,0.0,0.0,-108,0,
2008-03-31,,,10900,-1250.0,,0.0,-708.0,-104,0,
2008-04-01,,,10900,0.0,,602.0,0.0,-67,0,
2008-04-02,,,10200,0.0,,1328.0,0.0,-10,0,
2008-04-03,,,10200,0.0,,0.0,-394.0,-27,0,
2008-04-04,,,10200,0.0,,0.0,-1019.0,-47,0,
2008-04-05,,,10200,0.0,,0.0,0.0,-43,0,
2008-04-07,,,10200,-490.0,,0.0,-189.0,-43,0,
2008-04-08,,,10200,0.0,,5.0,0.0,-34,0,
2008-04-09,,,10700,0.0,,802.0,0.0,-27,0,
2008-04-10,,,10700,0.0,,0.0,-486.0,-22,0,
2008-04-11,,,10700,-407.0,,196.0,0.0,-32,0,
2008-04-12,,,10700,0.0,,0.0,0.0,-33,0,
2008-04-14,,,10700,0.0,,0.0,-8.0,-11,0,
2008-04-15,,,10700,0.0,,0.0,-171.0,-17,0,
2008-04-16,,,9600,0.0,,502.0,0.0,-7,0,
2008-04-17,,,9600,0.0,,0.0,-351.0,-23,0,
2008-04-18,,,9600,281.0,,0.0,-25.0,-42,0,
2008-04-19,,,9600,0.0,,0.0,0.0,-46,0,
2008-04-21,,,9600,0.0,,0.0,-379.0,-55,0,
2008-04-22,,,9600,-1062.0,,281.0,0.0,-31,0,
2008-04-23,,,10450,-1255.0,,905.0,0.0,-31,0,
2008-04-24,,,10450,0.0,,62.0,0.0,-30,0,
2008-04-25,,,10450,0.0,,905.0,0.0,-25,0,
2008-04-26,,,10450,0.0,,0.0,0.0,-26,0,
2008-04-28,,,0,0.0,,0.0,0.0,0,0,
2008-04-29,,,10450,0.0,,1224.0,0.0,-17,0,
2008-04-30,,,12500,0.0,,0.0,-1042.0,-119,0,
2008-05-01,,,0,0.0,,0.0,0.0,0,0,
2008-05-02,,,0,0.0,,0.0,0.0,0,0,
2008-05-03,,,12500,0.0,,0.0,0.0,-126,0,
2008-05-05,,,12500,0.0,,0.0,-557.0,-25,0,
2008-05-06,,,12500,0.0,,0.0,-1574.0,-24,0,
2008-05-07,,,11000,0.0,,864.0,0.0,-22,0,
2008-05-08,,,11000,-1029.0,,0.0,-250.0,-21,0,
2008-05-09,,,11000,0.0,,0.0,-1055.0,-39,0,
2008-05-10,,,11000,0.0,,0.0,0.0,-38,0,
2008-05-12,,,11000,0.0,,920.0,0.0,-15,0,
2008-05-13,,,11000,0.0,,0.0,-382.0,-13,0,
2008-05-14,,,10900,0.0,,577.0,0.0,-9,0,
2008-05-15,,,10900,0.0,,662.0,0.0,-18,0,
2008-05-16,,,10900,0.0,,471.0,0.0,-25,0,
2008-05-17,,,10900,0.0,,0.0,0.0,-25,0,
2008-05-19,,,10900,0.0,,0.0,-1308.0,-11,0,
2008-05-20,,,10900,0.0,,0.0,-995.0,-28,0,
2008-05-21,,,9300,-927.0,,1267.0,0.0,-20,0,
2008-05-22,,,9300,1106.0,,0.0,-154.0,-35,0,
2008-05-23,,,9300,0.0,,901.0,0.0,-44,0,
2008-05-24,,,9300,0.0,,0.0,0.0,-20,0,
2008-05-26,,,9300,0.0,,0.0,-1080.0,-21,0,
2008-05-27,,,9300,0.0,,0.0,-825.0,-23,0,
2008-05-28,,,9800,-1973.0,,951.0,0.0,-18,0,
2008-05-29,,,9800,-998.0,,27.0,0.0,-35,0,
2008-05-30,,,9800,0.0,,764.0,0.0,-107,0,
2008-05-31,,,9800,0.0,,0.0,0.0,-107,0,
2008-06-02,,,9800,0.0,,36.0,0.0,-26,0,
2008-06-03,,,9800,0.0,,0.0,-325.0,-19,0,
2008-06-04,,,10200,0.0,,192.0,0.0,-22,0,
2008-06-05,,,10200,0.0,,0.0,-463.0,-23,0,
2008-06-06,,,10200,0.0,,0.0,-215.0,-28,0,
2008-06-07,,,10200,0.0,,0.0,0.0,-29,0,
2008-06-09,,,10200,0.0,,0.0,-1163.0,0,111,
2008-06-10,,,10200,-350.0,,0.0,-215.0,-16,0,
2008-06-11,,,8800,0.0,,1865.0,0.0,-10,0,
2008-06-12,,,8800,0.0,,0.0,-766.0,0,4,
2008-06-13,,,8800,0.0,,930.0,0.0,-39,0,
2008-06-14,,,8800,0.0,,0.0,0.0,-38,0,
2008-06-16,,,0,0.0,,0.0,0.0,0,0,
2008-06-17,,,8800,0.0,,0.0,-1463.0,0,0,
2008-06-18,,,8800,0.0,,0.0,-179.0,-20,0,
2008-06-19,,,8800,0.0,,0.0,-784.0,-42,0,
2008-06-20,,,8800,-1138.0,,1192.0,0.0,-33,0,
2008-06-21,,,8800,0.0,,0.0,0.0,-1122,0,
2008-06-23,,,8800,-1200.0,,0.0,-455.0,-60,0,
2008-06-24,,,8800,-1100.0,,0.0,0.0,-31,0,
2008-06-25,,,7600,0.0,,641.0,0.0,-40,0,
2008-06-26,,,7600,0.0,,783.0,0.0,-40,0,
2008-06-27,,,7600,0.0,,723.0,0.0,-213,0,
2008-06-28,,,7600,0.0,,0.0,0.0,-224,0,
2008-06-30,,,7600,0.0,,0.0,-2173.0,-84,0,
2008-07-01,,,7600,0.0,,0.0,-179.0,0,141,
2008-07-02,,,10100,0.0,,428.0,0.0,0,68,
2008-07-03,,,10100,0.0,,1020.0,0.0,-20,0,
2008-07-04,,,10100,0.0,,0.0,-232.0,-23,0,
2008-07-05,,,10100,0.0,,0.0,0.0,-21,0,
2008-07-07,,,10100,-778.0,,0.0,-977.0,0,4,
2008-07-08,,,10100,-430.0,,0.0,-815.0,-32,0,
2008-07-09,,,9600,-270.0,,0.0,-542.0,-25,0,
2008-07-10,,,9600,0.0,,532.0,0.0,-34,0,
2008-07-11,,,9600,0.0,,1489.0,0.0,-21,0,
2008-07-12,,,9600,0.0,,0.0,0.0,-20,0,
2008-07-14,,,9600,0.0,,0.0,-954.0,-38,0,
2008-07-15,,,9600,0.0,,0.0,-1121.0,-31,0,
2008-07-16,,,9050,0.0,,2417.0,0.0,-37,0,
2008-07-17,,,9050,0.0,,0.0,-323.0,-31,0,
2008-07-18,,,9050,505.0,,0.0,-599.0,-9,0,
2008-07-19,,,9050,0.0,,0.0,0.0,-9,0,
2008-07-21,,,9050,-330.0,,0.0,-519.0,-12,0,
2008-07-22,,,9050,-780.0,,0.0,-141.0,-20,0,
2008-07-23,,,8000,-350.0,,0.0,-381.0,-17,0,
2008-07-24,,,8000,0.0,,975.0,0.0,-49,0,
2008-07-25,,,8000,0.0,,992.0,0.0,-23,0,
2008-07-26,,,8000,0.0,,131.0,0.0,-164,0,
2008-07-28,,,8000,0.0,,0.0,0.0,-16,0,
2008-07-29,,,8000,0.0,,0.0,0.0,-42,0,
2008-07-30,,,10800,0.0,,0.0,-1170.0,0,0,
2008-07-31,,,10800,700.0,,633.0,0.0,0,12,
2008-08-01,,,10800,0.0,,796.0,0.0,-131,0,
2008-08-02,,,10800,0.0,,0.0,0.0,-129,0,
2008-08-04,,,10800,0.0,,0.0,-1608.0,-43,0,
2008-08-05,,,10800,0.0,,0.0,-807.0,0,12,
2008-08-06,,,10000,0.0,,0.0,-85.0,0,23,
2008-08-07,,,10000,0.0,,995.0,0.0,-120,0,
2008-08-08,,,10000,0.0,,0.0,-301.0,0,17,
2008-08-09,,,0,0.0,,0.0,0.0,0,0,
2008-08-11,,,10000,-1367.0,,320.0,0.0,-6,0,
2008-08-12,,,10000,0.0,,0.0,-274.0,-15,0,
2008-08-13,,,10000,0.0,,843.0,0.0,-27,0,
2008-08-14,,,10000,0.0,,0.0,-253.0,-23,0,
2008-08-15,,,10000,0.0,,0.0,-740.0,-7,0,
2008-08-16,,,10000,0.0,,0.0,0.0,-6,0,
2008-08-18,,,10000,0.0,,0.0,-739.0,-4,0,
2008-08-19,,,10000,0.0,,0.0,-22.0,-42,0,
2008-08-20,,,10300,-1398.0,,2541.0,0.0,-20,0,
2008-08-21,,,10300,0.0,,2483.0,0.0,-61,0,
2008-08-22,,,10300,0.0,,0.0,-572.0,-25,0,
2008-08-23,,,10300,0.0,,0.0,0.0,-20,0,
2008-08-25,,,10300,0.0,,1773.0,0.0,0,4,
2008-08-26,,,10300,0.0,,382.0,0.0,-8,0,
